"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene.y","product"
"A1F92_RS14655",798.775285037469,1.70869347851654,0.164067150117579,6.0243414354134e-26,2.35427920660102e-25,NA,"MarR family winged helix-turn-helix transcriptional regulator"
"A1F92_RS14670",5750.26980122454,3.72850565160307,0.130226376005845,2.22739387037424e-181,6.21864288674753e-180,NA,"LBP_cg2779 family protein"
"A1F92_RS14680",8991.01999886144,-5.13981158581592,0.145647676245682,6.98506401148758e-274,3.73219196062069e-272,NA,"LysM peptidoglycan-binding domain-containing C40 family peptidase"
"A1F92_RS14685",344.704817390332,2.64529417163571,0.139145525455442,1.84397440892389e-81,1.95701256618327e-80,NA,"hypothetical protein"
"A1F92_RS14730",7.42102431965616,-2.67571842477966,1.05814374063359,0.0034075513882665,0.00518409511646436,NA,"amidohydrolase family protein"
"A1F92_RS14735",33.6846061341155,-3.5789934873109,0.583940607168639,3.66641947952362e-10,8.48561162587282e-10,NA,"TetR/AcrR family transcriptional regulator"
"A1F92_RS14745",54.827854328815,-1.81017950555735,0.324551094400223,7.50790852107882e-09,1.61688731805582e-08,NA,"demethylmenaquinone methyltransferase"
"A1F92_RS14750",54.0923351175183,-1.72760425543108,0.317342816035255,1.66745969762382e-08,3.52246598700491e-08,NA,"YdcF family protein"
"A1F92_RS14755",103.797067047047,-0.934284749602358,0.210344309224455,5.73139418545711e-06,1.06740328009204e-05,NA,"SGNH/GDSL hydrolase family protein"
"A1F92_RS14765",111.850748832802,-0.959671059627722,0.218904767664878,7.22159152743079e-06,1.33291912707016e-05,NA,"heavy metal translocating P-type ATPase"
"A1F92_RS14770",350.254966363747,1.75221983332791,0.157867078836403,3.17198097725644e-29,1.33355701666046e-28,NA,"MIP/aquaporin family protein"
"A1F92_RS14775",944.01631531297,5.55271562442888,0.14964975312497,2.68871913218736e-302,1.85163124236636e-300,NA,"co-chaperone YbbN"
"A1F92_RS14780",1010.43945651755,6.16267236320373,0.144674056341659,0,0,NA,"metal-sensitive transcriptional regulator"
"A1F92_RS14785",90.4899942362234,1.56694612704748,0.230421836949993,3.30587641248856e-12,8.32919593683093e-12,NA,"hypothetical protein"
"A1F92_RS14790",27.2611677233572,1.60251480202552,0.36798376064093,3.85834006511686e-06,7.23789095750433e-06,NA,"DNA starvation/stationary phase protection protein"
"A1F92_RS14800",1247.61728049727,5.51837432079817,0.157562036532173,7.84742365141363e-270,3.98674850749686e-268,NA,"Crp/Fnr family transcriptional regulator"
"A1F92_RS14805",4999.86487669668,4.2145578516759,0.0840323730747663,0,0,NA,"M13 family metallopeptidase"
"A1F92_RS14830",365.707444296853,1.48379865870951,0.129769718593229,9.73871006930612e-31,4.26877828921919e-30,NA,"FAD-dependent oxidoreductase"
"A1F92_RS14835",34.7232366157262,1.34226736073085,0.309230869990814,5.27568509606022e-06,9.83123759031307e-06,NA,"cell surface protein"
"A1F92_RS14840",7.99909600615312,1.68480190908052,0.65451881132687,0.00224500606840906,0.00345788956560621,NA,"DUF916 and DUF3324 domain-containing protein"
"A1F92_RS14845",14.5541406894046,3.01863880909487,0.701534099634009,1.8694417117742e-06,3.56078664092702e-06,NA,"WxL domain-containing protein"
"A1F92_RS14850",12.8848713875542,2.78764632268454,0.574325865470228,1.61174912602151e-07,3.25606945341634e-07,NA,"WxL domain-containing protein"
"A1F92_RS14860",148.056839981895,-2.1594725250095,0.213916092503902,1.65154874474742e-24,6.23404331299909e-24,NA,"TetR/AcrR family transcriptional regulator"
"A1F92_RS14875",79.3205590594193,-0.670963162132279,0.230710658514421,0.00282989177261493,0.00432864491773626,NA,"ATP-binding protein"
"A1F92_RS14880",102.044500408352,-0.608060009157384,0.21433716916558,0.00372066126851058,0.0056410612872379,NA,"MIP/aquaporin family protein"
"A1F92_RS14890",12.3514750465227,-4.44265370309222,1.28423735456739,4.64023581617047e-05,8.13813853667929e-05,"brnQ","branched-chain amino acid transport system II carrier protein"
"A1F92_RS14895",28.979823984114,1.88340091471294,0.367544956154214,6.7049009029397e-08,1.37423861760649e-07,NA,"PTS sugar transporter subunit IIA"
"A1F92_RS14905",230.899399876291,0.7449829579611,0.135143559602288,2.58546977314738e-08,5.40645804789726e-08,NA,"LacI family DNA-binding transcriptional regulator"
"A1F92_RS14910",16.5197059071863,1.17691839409818,0.461530423917372,0.00446604525168004,0.00670880961461776,NA,"family 78 glycoside hydrolase catalytic domain"
"A1F92_RS14915",17.0722142044942,2.85721412778447,0.536781132695396,1.25358726689092e-08,2.67001164267695e-08,NA,"MFS transporter"
"A1F92_RS14920",13.1821813417189,1.35239334753033,0.563272636926082,0.00531970425422474,0.00793729585163335,NA,"family 78 glycoside hydrolase catalytic domain"
"A1F92_RS14925",36.0919005906553,1.06178823847109,0.317660191231914,0.00041341097076273,0.000680744207435547,NA,"MFS transporter"
"A1F92_RS14930",41.93378070856,1.5833379788664,0.312536865387857,1.19786505273177e-07,2.43103064729256e-07,NA,"AraC family transcriptional regulator"
"A1F92_RS14935",697.482565824776,3.93004229094002,0.161066246180116,1.40125892219859e-132,2.53947450286165e-131,NA,"Fic family protein"
"A1F92_RS14940",795.703350630954,3.92684938969354,0.137876984017939,1.86798178065311e-179,4.99040994676205e-178,NA,"helix-turn-helix domain-containing protein"
"A1F92_RS14950",61.0436701049314,2.00396279576006,0.252916737579334,4.86734973013751e-16,1.43383239673918e-15,NA,"UDP-glucose--hexose-1-phosphate uridylyltransferase"
"A1F92_RS14955",36.496326185655,0.906282113373611,0.298848059035774,0.00144617988069527,0.00227960907948862,"galE","UDP-glucose 4-epimerase GalE"
"A1F92_RS14960",21.023430123001,-1.39984657683336,0.458521104366716,0.000918847932537406,0.00147310385045702,NA,"galactokinase"
"A1F92_RS14965",38.4982116904263,1.17932936580158,0.289904039724846,2.14364046310289e-05,3.83110830170464e-05,NA,"glycoside hydrolase family 2 TIM barrel-domain containing protein"
"A1F92_RS14970",37.9299987676874,2.32931132459696,0.348720371797823,3.7727373013486e-12,9.45166766117971e-12,NA,"beta-galactosidase small subunit"
"A1F92_RS14980",49.4564598240507,-1.5354600223286,0.338390088914809,1.95595244020093e-06,3.72327801731123e-06,NA,"glycoside-pentoside-hexuronide (GPH):cation symporter"
"A1F92_RS14985",100.891469064433,0.979668028765387,0.235983429927971,1.87441782248657e-05,3.3732989732206e-05,NA,"aldose epimerase family protein"
"A1F92_RS14990",124.93752228434,-1.52251452905795,0.206574999141812,6.43732434960993e-14,1.72273472879458e-13,NA,"LacI family DNA-binding transcriptional regulator"
"A1F92_RS15000",83.4659639056368,1.4212186994414,0.214775237897796,1.35719043985964e-11,3.31848165074277e-11,NA,"pyridoxamine 5'-phosphate oxidase family protein"
"A1F92_RS15015",26.4357431984933,-1.45136841930076,0.410464771972468,0.000163597029368885,0.000275836340595307,"aroD","type I 3-dehydroquinate dehydratase"
"A1F92_RS15030",78.9341484170627,0.726234510756472,0.239311945943663,0.0017624722618706,0.00274054266911038,NA,"LysR family transcriptional regulator"
"A1F92_RS15035",213.012402097586,1.13623071709367,0.160702078184839,7.4654037337193e-13,1.92633523487062e-12,NA,"MFS transporter"
"A1F92_RS15040",55.9034317431978,3.56821579223419,0.305452644623959,1.97244491733488e-32,9.04231774973491e-32,NA,"hypothetical protein"
"A1F92_RS15045",57.6329609019802,1.73026209394693,0.256125664394621,3.72643807381438e-12,9.34322944235498e-12,NA,"alpha/beta hydrolase family protein"
"A1F92_RS15055",694.812075330174,1.28542066558308,0.136207796834446,1.59883700574582e-21,5.59232040723058e-21,NA,"PTS sugar transporter subunit IIC"
"A1F92_RS15070",58.3344193136782,1.04868349077555,0.265317593715919,4.01821896317122e-05,7.06322210259082e-05,NA,"DUF871 domain-containing protein"
"A1F92_RS15075",88.2988075283825,-1.01105550256877,0.219452229627178,2.38680425995384e-06,4.53229558921382e-06,NA,"glycoside hydrolase family 1 protein"
"A1F92_RS15085",136.034990764369,-1.10718509154774,0.196703878471668,9.5789111113797e-09,2.04865738676092e-08,"licT","BglG family transcription antiterminator LicT"
"A1F92_RS15090",819.800083061137,3.44931441832443,0.152528701553468,3.14478263487245e-114,5.3255089538086e-113,NA,"glycoside hydrolase family 1 protein"
"A1F92_RS15120",208.528906039134,-1.3287111321755,0.172507916452549,5.49914036565787e-15,1.55633205417112e-14,NA,"SLC45 family MFS transporter"
"A1F92_RS15125",193.382967881791,2.19158247743137,0.151134470246619,2.16207513859486e-48,1.38435348233584e-47,NA,"glycoside hydrolase family 31 protein"
"A1F92_RS15130",9.49191117562996,-2.13290290565298,0.874585770832953,0.00349922220696343,0.00531573020557826,NA,"hypothetical protein"
"A1F92_RS15135",336.772129244841,-0.81476373664221,0.172748785736701,1.64081411303413e-06,3.13301474817791e-06,"bsh","choloylglycine hydrolase"
"A1F92_RS15170",239.88185644904,2.12723510148735,0.166081063256319,2.72305226572811e-38,1.44251948230622e-37,NA,"BglG family transcription antiterminator"
"A1F92_RS15180",37.0722285757256,1.91654994180752,0.339929259746188,3.73694729194358e-09,8.21916228369989e-09,NA,"zinc-binding dehydrogenase"
"A1F92_RS15185",14.3765245731199,1.88195539721853,0.493249214914725,2.91387353427201e-05,5.17187519055496e-05,NA,"PTS galactitol transporter subunit IIC"
"A1F92_RS15200",222.082896512115,3.08580985165981,0.147871440040605,1.38697019674608e-97,1.8368464272291e-96,NA,"DeoR/GlpR family DNA-binding transcription regulator"
"A1F92_RS15205",241.972356991706,2.77385381786643,0.157184229935631,1.40748298312938e-70,1.27911723305512e-69,NA,"phosphoketolase"
"A1F92_RS15220",26.2695392747642,1.7711831421016,0.371134025889978,4.45590224574175e-07,8.75639889635616e-07,"araA","L-arabinose isomerase"
"A1F92_RS15285",121.791347421947,1.42281676629387,0.180885591563457,1.37403314156284e-15,3.96104995879371e-15,NA,"N-acetylneuraminate lyase"
"A1F92_RS15290",91.5081118289604,0.859838820587518,0.238194962883709,0.000193715307872225,0.00032462246570602,NA,"N-acetylmannosamine-6-phosphate 2-epimerase"
"A1F92_RS15295",6936.81558367292,3.77613825126219,0.0979492876681664,0,0,NA,"NAD(P)/FAD-dependent oxidoreductase"
"A1F92_RS16410",106.669888576163,2.49889932403052,0.215820949234214,8.51643640064008e-32,3.82499078341792e-31,NA,"hypothetical protein"
"A1F92_RS15320",684.160070298615,1.06398648908834,0.150783722901996,9.384004486188e-13,2.4173757192599e-12,NA,"GlsB/YeaQ/YmgE family stress response membrane protein"
"A1F92_RS15330",13825.3320751436,2.34575300305344,0.0997308831844222,4.35866945560169e-123,7.58849249601664e-122,NA,"Spx/MgsR family RNA polymerase-binding regulatory protein"
"A1F92_RS15335",12887.9644513647,1.45688372033861,0.119043071060405,7.09777200222232e-35,3.45848984825267e-34,NA,"LytTR family DNA-binding domain-containing protein"
"A1F92_RS16475",12561.783751149,1.42225452966956,0.157443842896224,5.61534711516489e-20,1.865161919603e-19,NA,"sensor histidine kinase"
"A1F92_RS15350",1982.64755553432,-1.65557744441759,0.12436868084785,5.45001987414917e-41,3.09901130091528e-40,NA,"accessory gene regulator AgrB"
"A1F92_RS15355",1291.05583669639,1.4052899732629,0.137497759268769,6.19694322531259e-25,2.36506490828124e-24,"clpL","ATP-dependent protease ClpL"
"A1F92_RS15360",59518.3676423899,1.73662702005324,0.116864884079576,1.51236152290463e-50,1.01008800850893e-49,NA,"hypothetical protein"
"A1F92_RS15365",191.05713488798,2.18386669862081,0.190695490113399,4.32633306076311e-31,1.90715592536342e-30,NA,"lactate oxidase"
"A1F92_RS15370",218.066182205473,2.4955296232615,0.156437140651515,4.20674054415287e-58,3.18745451010507e-57,NA,"thiamine pyrophosphate-dependent enzyme"
"A1F92_RS15380",1833.20912608454,1.90659742166852,0.0870036488222075,4.53431066333102e-107,7.16930038044023e-106,"spxB","pyruvate oxidase"
"A1F92_RS15425",29.2968742876733,1.45523569013778,0.329442196116142,3.29513279779733e-06,6.21522613534628e-06,NA,"DeoR/GlpR family DNA-binding transcription regulator"
"A1F92_RS15440",63.0518785968361,-1.45373059233413,0.285502492306474,1.39930642821393e-07,2.83613513475145e-07,NA,"IS1182 family transposase"
"A1F92_RS15445",517.817619974492,1.36328200452637,0.153651083250147,2.77577670460972e-19,9.06441728934197e-19,NA,"MarR family winged helix-turn-helix transcriptional regulator"
"A1F92_RS15470",34.8624355711324,1.31341197713702,0.362614278813566,0.000110124679149024,0.000188446372547114,NA,"LPXTG cell wall anchor domain-containing protein"
"A1F92_RS15515",52.6568610783717,-1.74171585902628,0.311165571299953,7.35547797408634e-09,1.58516176924155e-08,NA,"transposase"
"A1F92_RS15520",328.751340924052,-0.950286540817211,0.13806845429165,3.64685046671633e-12,9.15850048326897e-12,NA,"bacterial Ig-like domain-containing protein"
"A1F92_RS15530",490.775951876536,-1.96236195987906,0.12437579009044,1.32316091591706e-56,9.69379593008742e-56,NA,"GH25 family lysozyme"
"A1F92_RS15550",105.766035166053,2.29277591549803,0.231033207451534,5.89017966986135e-24,2.19923696348197e-23,NA,"glycoside hydrolase family 1 protein"
"A1F92_RS15555",52.8226067401513,1.80159598750798,0.279948894250211,3.08527364126123e-11,7.42910879119546e-11,NA,"ROK family protein"
"A1F92_RS15560",148.269545484776,1.56752229050655,0.19610372930305,4.2626406298424e-16,1.26048886563756e-15,NA,"alpha-mannosidase"
"A1F92_RS15570",68.8613314907087,-2.49105967091763,0.329968899003899,1.11563901134268e-14,3.10634797497839e-14,NA,"LacI family DNA-binding transcriptional regulator"
"A1F92_RS15575",91.6105852192465,-1.0038142228174,0.219706973609394,2.93545832962153e-06,5.55032664032772e-06,NA,"GH92 family glycosyl hydrolase"
"A1F92_RS15580",21.2825409572701,1.99103359476277,0.405069104286651,1.81972435823793e-07,3.65241307395036e-07,NA,"ABC transporter ATP-binding protein"
"A1F92_RS15585",127.216822345701,1.78920866036572,0.195190917737745,1.29765576715647e-20,4.40463879782901e-20,NA,"ROK family protein"
"A1F92_RS15590",66.3403781148696,1.27283906735859,0.262016894101743,5.06681127202813e-07,9.91917127733112e-07,NA,"helix-turn-helix domain-containing protein"
"A1F92_RS15595",67.4480577477916,1.55623875496628,0.242354941847646,4.36307817198545e-11,1.04330086844004e-10,NA,"sensor histidine kinase"
"A1F92_RS15600",50.0020804291445,2.59137685393588,0.337885551884985,2.62148126788769e-15,7.52916631064314e-15,NA,"YesL family protein"
"A1F92_RS15610",42.0376598953227,1.18549829620516,0.2817228220237,1.14729305023185e-05,2.09638040251681e-05,NA,"ABC transporter substrate-binding protein"
"A1F92_RS15620",14.4954439673582,1.47179622435929,0.53075010763199,0.00169370434149813,0.00264822893758967,NA,"sugar ABC transporter permease"
"A1F92_RS15660",13.9884625231446,2.57583809691826,0.58505983981621,1.43859471965015e-06,2.76392128716417e-06,NA,"PTS glucitol/sorbitol transporter subunit IIB"
"A1F92_RS15665",17.9098701332408,4.07906313684621,0.612874877798038,3.7979611556073e-12,9.50717416900407e-12,NA,"PTS glucitol/sorbitol transporter subunit IIC"
"A1F92_RS15670",13.8998296261025,3.22205329036014,0.573953124193685,2.63894221642164e-09,5.85403144501837e-09,NA,"transcriptional regulator GutM"
"A1F92_RS15675",47.2014376203063,3.51673813373967,0.378193565048387,1.72966230543557e-21,6.02949773289632e-21,NA,"HTH domain-containing protein"
"A1F92_RS15680",27.0815683878435,2.38113057803917,0.376016086187746,3.80133366498837e-11,9.10381223168389e-11,NA,"SDR family oxidoreductase"
"A1F92_RS15685",2812.82593077106,5.77523643553022,0.120089475071474,0,0,"rbsU","ribose/proton symporter RbsU"
"A1F92_RS15690",768.102436755747,5.18213659662813,0.138407372353093,9.56602927310163e-308,6.73752834485044e-306,"rbsD","D-ribose pyranase"
"A1F92_RS15695",916.56366562165,4.45243763112643,0.114683316534427,0,0,"rbsK","ribokinase"
"A1F92_RS15710",971.721145747595,1.29532165453551,0.0910520223535355,2.59402956510841e-46,1.58558138506331e-45,NA,"universal stress protein"
"A1F92_RS15715",182.664089157665,1.17673168216174,0.187325252620928,1.55669349376784e-10,3.64916273614715e-10,NA,"PadR family transcriptional regulator"
"A1F92_RS15720",220.786705184743,2.23152161541227,0.147401245506621,1.68125367216946e-52,1.14510002858311e-51,NA,"phenolic acid decarboxylase"
"A1F92_RS15735",273.90927805387,-3.80486584315288,0.229174911076592,2.44714433548863e-62,1.93461742236716e-61,NA,"DegV family protein"
"A1F92_RS15740",39.8216620562834,1.19998994452228,0.361869643110034,0.000397752920664383,0.000656006546641257,NA,"helix-turn-helix domain-containing protein"
"A1F92_RS15750",122.196260908084,-1.13878617356641,0.206385740504672,1.73897733450598e-08,3.66854374379443e-08,"lepB","signal peptidase I"
"A1F92_RS15755",561.945205571656,2.46743621879398,0.109751280733317,1.09365716906404e-112,1.82217396071476e-111,NA,"cell surface protein"
"A1F92_RS15760",47.4911519130229,1.30566739729339,0.260432976934299,2.12105710927276e-07,4.22983010401305e-07,NA,"cell surface protein"
"A1F92_RS15765",116.272524867152,0.789144918026761,0.203525676005597,7.43313397547646e-05,0.000128616874316033,NA,"DUF916 and DUF3324 domain-containing protein"
"A1F92_RS15770",814.42964895795,2.02146657105607,0.0934500873376498,2.12213544730278e-104,3.11682357876365e-103,NA,"WxL domain-containing protein"
"A1F92_RS15780",580.421960928602,-1.14249772409057,0.106289392423413,3.03288251582535e-27,1.21905355597182e-26,"mnmE","tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE"
"A1F92_RS15785",793.426147544453,0.766993067542802,0.0865903362607688,5.93836885549226e-19,1.91897863223884e-18,"jag","RNA-binding cell elongation regulator Jag/EloR"
"A1F92_RS15790",53.8308836545508,1.65377050148883,0.263054731755301,9.36831839319878e-11,2.21558357990927e-10,NA,"amidohydrolase family protein"
